Data e Hora Cotação;Cotação Compra;Cotação Venda
2016-09-16 13:04:11.365;3,2998;3,3004
2016-09-19 13:07:42.039;3,263;3,2636
2016-09-20 13:12:19.587;3,2534;3,254
2016-09-21 13:02:47.389;3,2402;3,2408
2016-09-22 13:11:01.456;3,2009;3,2015
2016-09-23 13:07:33.878;3,2236;3,2242
2016-09-26 13:03:06.766;3,2394;3,24
2016-09-27 13:09:07.923;3,2352;3,2358
2016-09-28 13:14:19.99;3,247;3,2476
2016-09-29 13:11:04.635;3,2229;3,2235
2016-09-30 13:05:54.372;3,2456;3,2462
2016-10-03 13:08:48.23;3,2332;3,2338
2016-10-04 13:13:07.366;3,2197;3,2203
2016-10-05 13:05:40.988;3,2353;3,2359
2016-10-06 13:13:25.253;3,2304;3,231
2016-10-07 13:03:53.818;3,2128;3,2134
2016-10-10 13:06:44.704;3,2119;3,2125
2016-10-11 13:09:48.113;3,213;3,2136
2016-10-13 13:04:50.101;3,2081;3,2087
2016-10-14 13:12:14.774;3,1858;3,1864
2016-10-17 13:05:14.708;3,1957;3,1963
2016-10-18 13:09:20.862;3,1868;3,1874
2016-10-19 13:10:53.592;3,1794;3,18
2016-10-20 13:03:10.953;3,1599;3,1605
2016-10-21 13:06:28.783;3,1587;3,1593
2016-10-24 13:02:54.15;3,1305;3,1311
2016-10-25 13:08:42.653;3,1187;3,1193
2016-10-26 13:09:41.53;3,1213;3,1219
2016-10-27 13:04:09.268;3,1423;3,1429
2016-10-28 13:09:46.723;3,1809;3,1815
2016-10-31 13:05:59.103;3,1805;3,1811
2016-11-01 13:12:22.648;3,2047;3,2053
2016-11-03 13:13:02.201;3,2304;3,231
2016-11-04 13:08:46.367;3,2443;3,2449
2016-11-07 13:04:03.991;3,2018;3,2024
2016-11-08 13:11:00.123;3,2018;3,2024
2016-11-09 13:07:07.772;3,2252;3,2258
2016-11-10 13:07:02.302;3,3098;3,3104
2016-11-11 13:04:24.987;3,4371;3,4377
2016-11-14 13:04:30.445;3,444;3,4446
2016-11-16 13:09:06.515;3,4177;3,4183
2016-11-17 13:07:32.351;3,4046;3,4052
2016-11-18 13:10:46.872;3,3911;3,3917
2016-11-21 13:06:39.961;3,3511;3,3517
2016-11-22 13:03:49.108;3,347;3,3476
2016-11-23 13:06:45.266;3,3921;3,3927
2016-11-24 13:08:00.952;3,3981;3,3987
2016-11-25 13:06:32.339;3,4273;3,4279
2016-11-28 13:09:49.923;3,399;3,3996
2016-11-29 13:08:56.969;3,4054;3,406
2016-11-30 13:06:46.879;3,3961;3,3967
2016-12-01 13:11:09.915;3,4356;3,4362
2016-12-02 13:05:53.836;3,4644;3,465
2016-12-05 13:06:12.544;3,4592;3,4598
2016-12-06 13:05:08.947;3,4348;3,4354
2016-12-07 13:08:46.997;3,3889;3,3895
2016-12-08 13:12:01.575;3,4002;3,4008
2016-12-09 13:05:51.876;3,3852;3,3858
2016-12-12 13:07:51.106;3,3691;3,3697
2016-12-13 13:08:06.418;3,3334;3,334
2016-12-14 13:09:51.237;3,3097;3,3103
2016-12-15 13:02:46.232;3,3824;3,383
2016-12-16 13:08:02.388;3,3706;3,3712
2016-12-19 13:12:07.729;3,3772;3,3778
2016-12-20 13:05:58.395;3,358;3,3586
2016-12-21 13:40:41.528;3,3291;3,3297
2016-12-22 13:08:04.834;3,3296;3,3302
2016-12-23 13:11:53.756;3,269;3,2696
2016-12-26 13:12:01.982;3,2695;3,2701
2016-12-27 13:06:58.497;3,277;3,2776
2016-12-28 13:04:46.847;3,2768;3,2774
2016-12-29 13:04:20.815;3,2585;3,2591
2016-12-30 13:02:50.823;3,2585;3,2591
2017-01-02 13:07:18.146;3,2723;3,2729
2017-01-03 13:07:34.023;3,2626;3,2632
2017-01-04 13:11:50.501;3,2327;3,2333
2017-01-05 13:04:07.266;3,2123;3,2129
2017-01-06 13:13:42.955;3,2051;3,2057
2017-01-09 13:08:58.927;3,2091;3,2097
2017-01-10 13:08:06.682;3,1912;3,1918
2017-01-11 13:07:48.319;3,2148;3,2154
2017-01-12 13:03:09.376;3,1655;3,1661
2017-01-13 13:09:16.027;3,2028;3,2034
2017-01-16 13:12:00.606;3,2228;3,2234
2017-01-17 13:06:55.733;3,2094;3,21
2017-01-18 13:05:28.424;3,2205;3,2211
2017-01-19 13:08:52.51;3,2107;3,2113
2017-01-20 13:13:39.174;3,1912;3,1918
2017-01-23 13:12:54.933;3,1603;3,1609
2017-01-24 13:09:02.65;3,1643;3,1649
2017-01-25 13:11:24.662;3,1679;3,169
2017-01-26 13:04:31.844;3,1798;3,1804
2017-01-27 13:08:38.93;3,159;3,1596
2017-01-30 13:11:37.661;3,131;3,1316
2017-01-31 13:08:43.585;3,1264;3,127
2017-02-01 13:05:55.817;3,1473;3,1479
2017-02-02 13:12:12.939;3,119;3,1196
2017-02-03 13:09:11.345;3,1235;3,1241
2017-02-06 13:06:01.029;3,1173;3,1179
2017-02-07 13:08:50.541;3,1298;3,1304
2017-02-08 13:08:38.814;3,1248;3,1255
2017-02-09 13:04:29.047;3,1179;3,1185
2017-02-10 13:05:48.228;3,1149;3,1155
2017-02-13 13:10:48.817;3,1169;3,1175
2017-02-14 13:03:13.887;3,0998;3,1004
2017-02-15 13:06:08.276;3,0773;3,0779
2017-02-16 13:08:26.172;3,0504;3,051
2017-02-17 13:08:02.407;3,0944;3,095
2017-02-20 13:08:26.676;3,0912;3,0918
2017-02-21 13:11:26.366;3,0964;3,097
2017-02-22 13:08:01.394;3,0818;3,0824
2017-02-23 13:04:25.564;3,0632;3,0638
2017-02-24 13:04:50.576;3,0987;3,0993
2017-03-01 15:37:01.96;3,097;3,0976
2017-03-02 13:06:27.32;3,1132;3,1138
2017-03-03 13:07:10.168;3,1358;3,1364
2017-03-06 13:03:53.512;3,1105;3,1111
2017-03-07 13:08:12.549;3,1179;3,1185
2017-03-08 13:03:50.024;3,1471;3,1477
2017-03-09 13:10:47.085;3,1729;3,1735
2017-03-10 13:06:40.688;3,1617;3,1623
2017-03-13 13:03:09.637;3,1535;3,1541
2017-03-14 13:08:15.562;3,1633;3,1639
2017-03-15 13:08:35.316;3,1623;3,1629
2017-03-16 13:10:52.126;3,1074;3,108
2017-03-17 13:05:02.642;3,1069;3,1075
2017-03-20 13:10:47.051;3,0892;3,0898
2017-03-21 13:03:42.922;3,0759;3,0765
2017-03-22 13:02:37.397;3,0933;3,0939
2017-03-23 13:11:51.958;3,1242;3,1248
2017-03-24 13:05:41.423;3,1276;3,1282
2017-03-27 13:09:39.543;3,125;3,1256
2017-03-28 13:05:53.887;3,1297;3,1303
2017-03-29 13:07:50.06;3,1223;3,1229
2017-03-30 13:04:37.167;3,1241;3,1247
2017-03-31 13:04:37.024;3,1678;3,1684
2017-04-03 13:11:51.252;3,1161;3,1167
2017-04-04 13:14:37.607;3,1225;3,1231
2017-04-05 13:09:36.589;3,0917;3,0923
2017-04-06 13:03:01.171;3,1154;3,116
2017-04-07 13:04:41.774;3,1296;3,1302
2017-04-10 13:04:10.183;3,1403;3,1409
2017-04-11 13:12:29.768;3,1418;3,1424
2017-04-12 13:06:48.766;3,1457;3,1463
2017-04-13 13:09:28.107;3,1263;3,1269
2017-04-17 13:05:51.148;3,103;3,1036
2017-04-18 13:11:11.625;3,0952;3,0958
2017-04-19 13:09:50.695;3,1288;3,1294
2017-04-20 13:10:38.938;3,1447;3,1453
2017-04-24 13:06:53.08;3,1245;3,1251
2017-04-25 13:12:37.494;3,1571;3,1577
2017-04-26 13:02:41.795;3,1841;3,1847
2017-04-27 13:04:42.331;3,1757;3,1763
2017-04-28 13:10:52.336;3,1978;3,1984
2017-05-02 13:05:31.845;3,1718;3,1724
2017-05-03 13:11:44.442;3,1483;3,1489
2017-05-04 13:06:37.798;3,1774;3,178
2017-05-05 13:10:18.101;3,1758;3,1764
2017-05-08 13:09:42.404;3,1932;3,1938
2017-05-09 13:07:46.101;3,1851;3,1857
2017-05-10 13:02:56.565;3,16;3,1606
2017-05-11 13:09:03.951;3,1553;3,1559
2017-05-12 13:09:38.952;3,1284;3,129
2017-05-15 13:10:14.948;3,1005;3,1011
2017-05-16 13:06:34.653;3,0918;3,0924
2017-05-17 13:12:09.748;3,107;3,1076
2017-05-18 13:05:58.487;3,3756;3,3807
2017-05-19 13:11:29.308;3,2872;3,2878
2017-05-22 13:07:00.554;3,2857;3,2863
2017-05-23 13:02:54.33;3,2648;3,2654
2017-05-24 13:07:42.187;3,2623;3,2629
2017-05-25 13:02:59.753;3,2818;3,2824
2017-05-26 13:06:53.597;3,2608;3,2614
2017-05-29 13:09:25.777;3,2703;3,2709
2017-05-30 13:07:25.626;3,2653;3,2659
2017-05-31 13:07:50.415;3,2431;3,2437
2017-06-01 13:09:48.76;3,2301;3,2307
2017-06-02 13:04:05.317;3,2395;3,2401
2017-06-05 13:05:00.105;3,2814;3,282
2017-06-06 13:03:50.101;3,2811;3,2817
2017-06-07 13:10:02.741;3,2741;3,2747
2017-06-08 13:09:17.114;3,2832;3,2838
2017-06-09 13:06:44.063;3,2734;3,274
2017-06-12 13:10:22.504;3,298;3,2986
2017-06-13 13:07:17.021;3,3202;3,3208
2017-06-14 13:05:49.215;3,283;3,2836
2017-06-16 13:09:51.845;3,2886;3,2892
2017-06-19 13:09:35.161;3,2969;3,2975
2017-06-20 13:09:57.194;3,3139;3,3145
2017-06-21 13:06:38.103;3,3241;3,3247
2017-06-22 13:11:48.369;3,3356;3,3362
2017-06-23 13:05:41.49;3,3336;3,3342
2017-06-26 13:03:38.941;3,3122;3,3128
2017-06-27 13:10:03.464;3,3166;3,3172
2017-06-28 13:09:53.266;3,3024;3,303
2017-06-29 13:08:49.398;3,2946;3,2952
2017-06-30 13:07:06.19;3,3076;3,3082
2017-07-03 13:08:51.099;3,3009;3,3015
2017-07-04 13:09:38.583;3,3044;3,305
2017-07-05 13:07:52.841;3,3187;3,3193
2017-07-06 13:10:04.143;3,3058;3,3064
2017-07-07 13:10:59.626;3,2889;3,2895
2017-07-10 13:04:58.325;3,2644;3,265
2017-07-11 13:07:42.2;3,2516;3,2522
2017-07-12 13:05:55.372;3,2258;3,2264
2017-07-13 13:03:24.642;3,2102;3,2108
2017-07-14 13:08:48.555;3,1893;3,1899
2017-07-17 13:06:09.489;3,1815;3,1821
2017-07-18 13:04:08.526;3,1662;3,1668
2017-07-19 13:03:40.198;3,1527;3,1533
2017-07-20 13:11:38.587;3,1396;3,1402
2017-07-21 13:06:09.241;3,125;3,1256
2017-07-24 13:03:28.355;3,1453;3,1459
2017-07-25 13:09:53.994;3,155;3,1556
2017-07-26 13:05:57.227;3,1651;3,1657
2017-07-27 13:02:54.362;3,1507;3,1513
2017-07-28 13:09:51.799;3,1451;3,1457
2017-07-31 13:03:36.031;3,1301;3,1307
2017-08-01 13:08:39.907;3,1154;3,1161
2017-08-02 13:07:58.487;3,1262;3,1268
2017-08-03 13:09:48.89;3,1188;3,1194
2017-08-04 13:12:10.418;3,1218;3,1224
2017-08-07 13:11:31.189;3,1261;3,1267
2017-08-08 13:06:34.439;3,1314;3,132
2017-08-09 13:03:05.856;3,1458;3,1464
2017-08-10 13:09:02.609;3,1537;3,1543
2017-08-11 13:11:15.965;3,1689;3,1695
2017-08-14 13:11:13.161;3,1882;3,1888
2017-08-15 13:04:55.968;3,197;3,1976
2017-08-16 13:11:54.575;3,1664;3,167
2017-08-17 13:10:53.766;3,1597;3,1603
2017-08-18 13:03:04.268;3,1648;3,1654
2017-08-21 13:11:54.232;3,1437;3,1443
2017-08-22 13:07:59.02;3,1533;3,1539
2017-08-23 13:05:00.387;3,1563;3,1569
2017-08-24 13:05:56.945;3,1398;3,1404
2017-08-25 13:03:19.052;3,1456;3,1462
2017-08-28 13:05:53.434;3,1557;3,1563
2017-08-29 13:06:00.742;3,1689;3,1695
2017-08-30 13:05:59.376;3,1632;3,1638
2017-08-31 13:11:19.431;3,1465;3,1471
2017-09-01 13:09:49.668;3,1327;3,1333
2017-09-04 13:07:00.053;3,1383;3,1389
2017-09-05 13:08:03.538;3,1197;3,1203
2017-09-06 13:04:56.84;3,1127;3,1133
2017-09-08 13:09:47.865;3,0902;3,0908
2017-09-11 13:11:51.904;3,0846;3,0852
2017-09-12 13:10:52.973;3,1138;3,1144
2017-09-13 13:11:12.8;3,1337;3,1343
2017-09-14 13:07:09.055;3,1348;3,1354
2017-09-15 13:09:01.968;3,1249;3,1255
2017-09-18 13:13:53.088;3,1233;3,1239
2017-09-19 13:02:44.498;3,1317;3,1323
2017-09-20 13:07:58.419;3,1275;3,1281
2017-09-21 13:04:20.434;3,1341;3,1347
2017-09-22 13:04:39.003;3,1279;3,1285
2017-09-25 13:08:41.647;3,1406;3,1412
2017-09-26 13:11:49.126;3,1668;3,1674
2017-09-27 13:03:56.33;3,1926;3,1932
2017-09-28 13:07:41.741;3,1865;3,1871
2017-09-29 13:10:53.153;3,1674;3,168
2017-10-02 13:11:53.361;3,1636;3,1642
2017-10-03 13:06:01.897;3,1496;3,1502
2017-10-04 13:07:04.54;3,1309;3,1315
2017-10-05 13:09:02.854;3,1341;3,1347
2017-10-06 13:12:13.52;3,1642;3,1648
2017-10-09 13:03:37.033;3,1764;3,177
2017-10-10 13:05:50.117;3,1682;3,1688
2017-10-11 13:06:55.368;3,1633;3,1639
2017-10-13 13:09:01.026;3,1567;3,1572
2017-10-16 13:06:50.682;3,1601;3,1607
2017-10-17 13:08:24.663;3,1763;3,1769
2017-10-18 13:05:11.771;3,1667;3,1673
2017-10-19 13:03:16.171;3,1727;3,1732
2017-10-20 13:06:16.866;3,1827;3,1833
2017-10-23 13:08:10.632;3,1997;3,2003
2017-10-24 13:07:51.559;3,2464;3,247
2017-10-25 13:09:31.655;3,2381;3,2387
2017-10-26 13:07:04.203;3,2438;3,2444
2017-10-27 13:06:46.999;3,2795;3,2801
2017-10-30 13:03:56.356;3,2541;3,2547
2017-10-31 13:08:47.548;3,2763;3,2769
2017-11-01 13:06:41.585;3,273;3,2736
2017-11-03 13:04:54.329;3,2914;3,292
2017-11-06 13:08:39.786;3,2845;3,2851
2017-11-07 13:08:59.981;3,2727;3,2733
2017-11-08 13:08:59.653;3,2503;3,2509
2017-11-09 13:11:59.216;3,2509;3,2515
2017-11-10 13:11:04.472;3,2655;3,2661
2017-11-13 13:03:15.661;3,2867;3,2873
2017-11-14 13:11:59.21;3,2828;3,2834
2017-11-16 13:10:20.167;3,2802;3,2808
2017-11-17 13:08:26.316;3,2782;3,2788
2017-11-20 13:10:09.274;3,2608;3,2623
2017-11-21 13:08:00.441;3,2585;3,2591
2017-11-22 13:06:53.031;3,2555;3,2561
2017-11-23 13:02:53.754;3,2365;3,2371
2017-11-24 13:05:52.166;3,2294;3,23
2017-11-27 13:04:59.406;3,2212;3,2218
2017-11-28 13:04:52.08;3,2226;3,2232
2017-11-29 13:10:29.895;3,213;3,2136
2017-11-30 13:08:58.944;3,261;3,2616
2017-12-01 13:05:49.223;3,263;3,2636
2017-12-04 13:12:10.896;3,25;3,2506
2017-12-05 13:06:35.907;3,2316;3,2322
2017-12-06 13:03:50.288;3,2348;3,2354
2017-12-07 13:11:10.197;3,2886;3,2892
2017-12-08 13:09:46.379;3,2805;3,2811
2017-12-11 13:10:44.9;3,2839;3,2845
2017-12-12 13:09:28.057;3,3143;3,3149
2017-12-13 13:08:38.426;3,303;3,3036
2017-12-14 13:04:47.054;3,3326;3,3332
2017-12-15 13:10:18.082;3,3176;3,3182
2017-12-18 13:03:09.523;3,2875;3,2881
2017-12-19 13:08:27.894;3,2877;3,2883
2017-12-20 13:11:21.95;3,2903;3,2909
2017-12-21 13:08:38.591;3,3039;3,3045
2017-12-22 13:06:49.404;3,3203;3,3209
2017-12-26 13:12:11.584;3,3194;3,32
2017-12-27 13:06:02.143;3,3024;3,3031
2017-12-28 13:04:53.036;3,3074;3,308
2017-12-29 13:02:45.613;3,3074;3,308
